ax,ay,az,gx,gy,gz,thr,as,vz,alt,roll,pitch,label
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.4744,0.0000,0.0730,0.0755,0.0645,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.1637,-0.0100,0.0260,0.0755,0.0644,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.4405,0.0000,0.0020,0.0753,0.0641,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.5048,0.0000,-0.0080,0.0756,0.0645,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.5378,0.0000,-0.0160,0.0754,0.0645,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.8493,0.0000,-0.0170,0.0754,0.0645,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.5840,0.0000,-0.0170,0.0753,0.0642,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.5182,0.0000,-0.0160,0.0755,0.0643,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.7788,0.0000,-0.0150,0.0754,0.0642,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.4978,0.0000,-0.0210,0.0755,0.0645,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.5749,0.0000,-0.0270,0.0754,0.0640,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.4420,0.0000,-0.0320,0.0751,0.0638,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.3871,0.0000,-0.0320,0.0752,0.0640,0
0.0000,0.0000,-9.8100,0.0010,0.0010,0.0010,0.0000,0.4659,0.0000,-0.0310,0.0757,0.0642,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.7164,0.0000,-0.0280,0.0757,0.0641,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.3894,0.0000,-0.0300,0.0758,0.0636,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.4389,0.0000,-0.0360,0.0757,0.0634,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.2919,0.0000,-0.0410,0.0755,0.0633,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.1193,0.0000,-0.0450,0.0753,0.0627,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.6222,0.0000,-0.0470,0.0752,0.0624,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.2238,0.0000,-0.0460,0.0756,0.0627,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.4343,0.0000,-0.0440,0.0757,0.0628,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.5512,0.0000,-0.0420,0.0757,0.0626,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.6855,0.0000,-0.0400,0.0758,0.0625,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.5682,0.0000,-0.0290,0.0756,0.0628,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.4253,0.0000,-0.0200,0.0756,0.0630,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.5190,0.0000,-0.0220,0.0754,0.0628,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.2059,0.0000,-0.0290,0.0756,0.0628,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.7860,0.0000,-0.0400,0.0758,0.0633,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.8356,0.0000,-0.0500,0.0763,0.0636,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.2151,0.0000,-0.0640,0.0763,0.0636,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.7392,0.0000,-0.0760,0.0755,0.0634,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.6400,0.0000,-0.0840,0.0752,0.0636,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.2847,0.0000,-0.0870,0.0753,0.0637,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.2152,0.0100,-0.0940,0.0751,0.0635,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.3861,0.0100,-0.0970,0.0750,0.0636,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.5795,0.0000,-0.0950,0.0752,0.0639,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.1048,0.0000,-0.0980,0.0755,0.0641,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.8689,0.0000,-0.1010,0.0756,0.0640,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.1183,0.0000,-0.1080,0.0757,0.0638,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.0754,0.0100,-0.1160,0.0757,0.0636,0
0.0000,0.0000,-9.8100,0.0010,0.0010,0.0010,0.0000,0.4163,0.0100,-0.1170,0.0758,0.0637,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.5595,0.0100,-0.1220,0.0756,0.0634,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.6983,0.0100,-0.1300,0.0755,0.0632,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.6110,0.0100,-0.1340,0.0755,0.0633,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.4871,0.0100,-0.1380,0.0760,0.0636,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.7711,0.0100,-0.1410,0.0760,0.0632,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.3894,0.0100,-0.1400,0.0758,0.0630,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.9006,0.0000,-0.0940,0.0759,0.0629,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.6026,0.0000,-0.0420,0.0757,0.0629,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.3516,0.0000,-0.0140,0.0754,0.0626,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.4285,0.0000,0.0000,0.0752,0.0623,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.9452,0.0000,0.0060,0.0755,0.0624,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.6979,0.0000,0.0110,0.0758,0.0629,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.6663,0.0000,0.0140,0.0758,0.0626,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.8509,0.0000,0.0160,0.0756,0.0623,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.8096,0.0000,0.0160,0.0756,0.0622,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.3939,0.0000,-0.0020,0.0757,0.0623,0
0.0000,0.0000,-9.8100,0.0010,0.0010,0.0010,0.0000,0.6561,0.0000,-0.0090,0.0754,0.0618,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.2375,0.0000,-0.0060,0.0751,0.0617,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.2981,0.0000,0.0010,0.0758,0.0623,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.7041,0.0000,0.0120,0.0765,0.0634,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.4953,0.0000,0.0280,0.0786,0.0652,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.8635,0.0000,0.0440,0.0807,0.0674,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.4361,-0.0100,0.0570,0.0835,0.0707,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.3889,-0.0100,0.0620,0.0873,0.0740,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.5259,-0.0100,0.0700,0.0912,0.0780,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.7486,-0.0100,0.0810,0.0953,0.0820,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.3597,-0.0100,0.0880,0.0993,0.0866,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.8311,-0.0100,0.0940,0.1035,0.0904,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.6703,-0.0100,0.0990,0.1079,0.0951,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.7962,-0.0100,0.1040,0.1122,0.0993,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,1.0104,-0.0100,0.1060,0.1166,0.1040,0
0.0000,0.0000,-9.8198,0.0010,0.0010,0.0010,0.0000,0.6895,-0.0100,0.1140,0.1212,0.1083,0
0.2551,0.0000,-9.8198,0.0010,0.0010,0.0010,10.0000,0.5679,-0.0100,0.1180,0.1259,0.1132,0
2.5997,-0.0196,-9.8100,0.0010,0.0010,0.0010,34.0000,0.6718,-0.0100,0.1230,0.1304,0.1174,0
5.7585,0.0000,-9.8198,0.0010,0.0010,0.0010,60.0000,0.3254,-0.0100,0.1260,0.1352,0.1200,0
8.4268,-0.0098,-9.8198,0.0010,0.0010,0.0010,84.0000,1.5921,-0.0200,0.1280,0.1396,0.1188,0
10.7616,-0.0981,-9.8198,0.0010,0.0020,0.0010,100.0000,3.7887,-0.0200,0.1320,0.1438,0.1133,0
10.4378,0.1275,-9.8100,0.0010,0.0030,0.0010,100.0000,5.4724,-0.0200,0.1360,0.1468,0.1219,0
9.1429,0.0392,-9.8100,0.0010,0.0040,0.0010,100.0000,8.3384,-0.0300,0.1400,0.1492,0.1463,2
7.9461,0.0490,-10.5457,0.0010,0.0050,0.0010,100.0000,10.1230,-0.1000,0.1480,0.1515,0.1866,2
6.5825,0.0883,-9.5746,0.0010,0.0070,0.0010,100.0000,12.3786,-0.1600,0.1860,0.1548,0.2582,2
5.5034,-0.0589,-9.7315,0.0010,0.0090,0.0010,100.0000,13.6522,-0.1200,0.2210,0.1583,0.3542,2
4.4243,-0.0687,-9.7511,0.0010,0.0110,0.0010,100.0000,15.3367,-0.1100,0.2570,0.1627,0.4837,2
3.8063,0.1079,-9.7708,0.0010,0.0130,0.0010,100.0000,16.2496,-0.1000,0.2870,0.1668,0.6210,2
3.0215,-0.0392,-9.8885,0.0010,0.0140,0.0010,100.0000,17.4087,-0.1000,0.3160,0.1712,0.7964,2
9.0448,0.0785,-38.0530,-0.0030,1.4010,0.0010,100.0000,18.2410,-2.6100,0.4740,0.1079,8.9995,2
6.9749,0.0000,-23.0241,-0.0470,0.3660,-0.0150,100.0000,19.6431,-9.5400,2.2460,-0.3760,23.7535,2
7.5537,0.0000,0.3826,-0.0080,-0.5490,0.0040,100.0000,20.4203,-9.8000,4.7290,-0.6743,20.9381,2
7.0534,0.0392,-0.9810,0.0040,-0.2920,0.0060,100.0000,21.5144,-7.3700,6.9340,-0.6923,13.7037,2
5.8271,-0.0392,-12.2036,-0.0050,0.1680,-0.0220,100.0000,22.2436,-7.1000,8.5960,-0.5733,13.4808,2
5.1404,0.1373,-15.2545,0.0180,0.2150,-0.0060,100.0000,23.3065,-8.7500,10.6560,-0.4906,17.0376,2
4.9737,0.0392,-10.5261,0.0130,-0.0010,-0.0330,100.0000,23.8487,-9.7300,12.9180,-0.2843,18.3347,2
4.8363,0.1177,-7.8088,0.0200,-0.0480,0.0210,100.0000,24.5248,-9.6000,15.4520,-0.2486,17.3630,2
4.5028,-0.0294,-8.6917,0.0220,-0.0170,-0.0200,100.0000,24.9217,-9.4500,17.7360,-0.0366,16.7065,2
4.0908,0.0490,-10.1632,0.0110,0.0230,0.0200,100.0000,25.3960,-9.6300,20.2200,0.0325,16.9233,2
3.9534,-0.0589,-10.5359,0.0220,0.0410,-0.0060,100.0000,25.6588,-9.8700,22.5750,0.1514,17.2597,2
3.9534,0.1079,-9.2901,0.0150,0.0020,0.0120,100.0000,26.0133,-10.0400,25.1850,0.3058,17.3191,2
3.7572,-0.1079,-9.2116,-0.0070,-0.0190,-0.0190,100.0000,26.2175,-10.1400,27.6090,0.1493,17.3749,2
3.5512,-0.0785,-9.0350,-0.0060,-0.0010,0.0090,100.0000,26.4761,-10.1400,30.2480,-0.0953,17.2119,2
3.4041,-0.0490,-10.0356,-0.0030,0.0220,-0.0140,100.0000,26.6163,-10.2100,32.6730,-0.0183,17.2914,2
3.3060,0.1079,-9.3980,0.0080,-0.0100,-0.0100,100.0000,26.7566,-10.3200,35.3330,0.1386,17.3368,2
3.3452,-0.1275,-9.1331,-0.0110,-0.0150,-0.0220,100.0000,26.8976,-10.2900,37.7990,-0.0099,17.1694,2
3.1784,0.1275,-9.3685,0.0280,0.0010,0.0140,100.0000,27.0056,-10.3200,40.4720,0.1975,17.2096,2
3.0607,0.1373,-9.7609,0.0090,0.0170,0.0170,100.0000,27.0928,-10.3400,42.9420,0.4624,17.2558,2
3.0411,-0.0294,-9.0742,-0.0060,0.0040,0.0040,100.0000,27.1562,-10.3700,45.6320,0.3134,17.2348,2
3.1000,0.0785,-9.6825,-0.0080,0.0010,0.0310,100.0000,27.1960,-10.4100,48.1150,0.1186,17.3221,2
3.0607,-0.0883,-9.5157,-0.0010,0.0000,-0.0080,100.0000,27.2391,-10.4300,50.8210,0.0815,17.3300,2
3.0607,-0.2649,-8.3777,-0.0240,-0.0480,-0.0160,100.0000,27.2631,-10.3500,53.3040,-0.1976,17.0261,2
3.1882,0.2551,-7.7205,0.0290,-0.0730,0.0230,100.0000,27.3403,-10.0800,55.9440,-0.0345,16.3580,2
3.0215,0.2551,-6.9160,0.0170,-0.0760,-0.0250,100.0000,27.3877,-9.5400,58.2770,0.4044,15.0954,2
3.0411,-0.1766,-7.6027,-0.0130,-0.0640,-0.0110,100.0000,27.5041,-9.0300,60.6590,0.0819,14.0164,2
2.3152,-0.8142,-6.5727,0.4830,-0.1230,0.1040,85.0000,27.5438,-8.5800,62.7560,1.4265,12.9943,2
-0.1570,1.6775,-3.2471,1.5290,-0.2720,0.0410,59.0000,27.4716,-7.3100,64.8280,19.4416,9.9338,2
-2.6879,0.7161,-1.0693,1.5720,-0.2520,0.0890,35.0000,27.1688,-5.1100,66.2990,40.7984,6.1610,3
-5.6211,-0.0785,-4.4832,0.9010,0.0330,0.0770,10.0000,26.1156,-2.7600,67.2700,60.5115,3.9030,3
-5.2876,-2.1582,-9.0742,-0.1070,0.2340,0.1650,31.0000,25.1451,-1.3000,67.6840,64.9747,3.4452,3
-2.0895,-2.8449,-8.4464,-0.3960,0.1060,0.2730,53.0000,23.7986,-0.4300,67.8450,60.1278,1.6572,3
-1.0889,-2.5212,-5.8664,-0.1800,0.0300,0.3010,39.0000,23.2465,0.5400,67.7930,56.0003,-1.5470,3
-2.3740,-2.0503,-12.6058,0.0460,0.3670,0.2700,37.0000,22.7677,1.2800,67.4980,55.2210,-3.3237,1
-1.9816,-1.8835,-15.8824,0.0680,0.4370,0.2510,45.0000,22.5435,1.1700,67.1750,55.8199,-2.8177,1
-1.0202,-1.9620,-13.3416,0.0140,0.3260,0.2430,49.0000,22.2683,1.1800,66.8550,56.1098,-2.8562,1
-0.6671,-2.0797,-14.1362,0.0020,0.3840,0.2550,50.0000,22.1814,1.3000,66.5300,55.7112,-3.0596,1
-0.5886,-1.9718,-16.0492,0.0350,0.4440,0.2640,51.0000,22.2619,1.1400,66.1910,55.5762,-2.6801,1
-0.4709,-2.0503,-16.5397,0.0370,0.4580,0.2540,54.0000,22.3591,0.8700,65.9390,55.8868,-2.0052,1
-0.2649,-2.0601,-16.0590,0.0420,0.4390,0.2570,55.0000,22.4962,0.6200,65.7500,56.2017,-1.4265,3
-0.2943,-2.0699,-15.8431,0.0440,0.4360,0.2460,56.0000,22.6090,0.4700,65.6300,56.6017,-1.1104,3
-0.2551,-2.0209,-16.1080,-0.0030,0.4390,0.2550,56.0000,22.7104,0.2800,65.5460,56.5974,-0.6660,3
-0.4022,-2.1484,-15.9118,-0.0290,0.4190,0.2580,54.0000,22.8222,0.0800,65.5260,56.1835,-0.2111,3
-0.5592,-2.1778,-14.2735,-0.0790,0.3440,0.2440,53.0000,22.9076,-0.0600,65.5650,55.2534,-0.0005,3
-0.8437,-2.0601,-12.7628,-0.0950,0.2710,0.2570,49.0000,22.9257,-0.0200,65.6130,53.9110,-0.3758,3
-1.1674,-2.1190,-11.4090,-0.1250,0.2120,0.2400,47.0000,22.8741,0.1900,65.6260,52.1582,-1.0634,3
-1.3440,-1.9914,-11.0755,-0.1420,0.2050,0.2420,44.0000,22.7781,0.4600,65.5690,50.1914,-1.9471,3
-1.5009,-1.9718,-11.2325,-0.1290,0.1960,0.2290,44.0000,22.6796,0.6900,65.4310,48.0101,-2.6686,3
-1.5009,-2.0209,-11.0755,-0.1420,0.1820,0.2260,43.0000,22.5829,0.8600,65.2490,45.9413,-3.2293,1
-1.4715,-1.9031,-11.2226,-0.1510,0.1790,0.2170,43.0000,22.4172,0.9700,65.0150,43.4430,-3.6629,1
-1.4224,-1.7756,-11.3207,-0.1670,0.1620,0.2120,43.0000,22.3463,0.9700,64.7920,40.8892,-3.9186,1
-1.3145,-1.7266,-11.5366,-0.1880,0.1630,0.1930,43.0000,22.2013,0.9000,64.5620,37.8325,-3.8914,1
-1.2164,-1.6481,-11.0166,-0.2000,0.1150,0.1870,44.0000,22.0965,0.7700,64.3790,34.8152,-3.8591,3
-1.0987,-1.5009,-10.6144,-0.2010,0.0930,0.1780,44.0000,21.9992,0.7300,64.1930,31.4695,-4.0393,3
-1.0399,-1.3734,-10.3299,-0.1810,0.0750,0.1620,45.0000,21.9542,0.7200,64.0230,28.6114,-4.2787,3
-0.9516,-1.2262,-10.9676,-0.1760,0.0990,0.1480,45.0000,21.8870,0.6500,63.8300,25.7715,-4.2169,3
-0.7750,-1.1968,-11.2815,-0.1670,0.0910,0.1270,47.0000,21.8449,0.4300,63.6880,23.2920,-3.7888,2
-0.6573,-1.0791,-11.0853,-0.1710,0.0770,0.1210,48.0000,21.8199,0.1600,63.6010,20.6310,-3.2947,2
-0.5101,-0.9516,-10.3986,-0.1590,0.0400,0.1050,48.0000,21.8711,0.0000,63.5810,18.2828,-3.0797,2
-0.5199,-0.8829,-10.0651,-0.1380,0.0260,0.1000,48.0000,21.9249,-0.0500,63.5830,15.9132,-3.0774,2
-0.5101,-0.6769,-10.4575,-0.0990,0.0440,0.0850,48.0000,21.9249,-0.1500,63.5960,14.2695,-2.8672,2
-0.4316,-0.5984,-10.5850,-0.0970,0.0410,0.0810,49.0000,21.9397,-0.3200,63.6450,12.7222,-2.4763,2
-0.3826,-0.6180,-10.0062,-0.0980,0.0200,0.0700,49.0000,21.9386,-0.4100,63.7260,11.2655,-2.3698,2
-0.3139,-0.4709,-10.1632,-0.0880,0.0270,0.0590,50.0000,21.9523,-0.4500,63.8190,9.8050,-2.2760,2
-0.2943,-0.3924,-10.2711,-0.0640,0.0260,0.0560,50.0000,21.9827,-0.5400,63.9150,8.6743,-2.0992,2
-0.2747,-0.4022,-10.5359,-0.0770,0.0180,0.0470,50.0000,22.0289,-0.7100,64.0540,7.6709,-1.6869,2
-0.2354,-0.4611,-9.8885,-0.0610,0.0070,0.0420,50.0000,22.0307,-0.7500,64.2140,6.7301,-1.6755,2
-0.2747,-0.1962,-9.7511,-0.0360,0.0020,0.0500,50.0000,22.0040,-0.7600,64.4010,5.8547,-1.6779,2
-0.2943,-0.2551,-10.0356,-0.0370,0.0150,0.0220,50.0000,22.0054,-0.7500,64.5740,5.2764,-1.6498,2
-0.2452,-0.2158,-9.8689,-0.0390,-0.0050,0.0420,50.0000,21.9807,-0.8100,64.7690,4.6593,-1.5260,2
-0.1766,-0.1177,-9.6432,-0.0330,-0.0030,0.0290,50.0000,21.9868,-0.7700,64.9520,4.1405,-1.6367,2
-0.3041,-0.1570,-10.2613,-0.0300,0.0310,0.0160,50.0000,21.9740,-0.7900,65.1440,3.6768,-1.5002,2
-0.2452,-0.1668,-10.3397,-0.0400,0.0210,0.0320,50.0000,22.0211,-0.9100,65.3350,3.1554,-1.2079,2
-0.2256,-0.1766,-9.7021,-0.0300,-0.0070,0.0110,50.0000,22.0125,-0.9500,65.5710,2.7151,-1.2355,2
-0.2551,-0.0490,-9.1723,-0.0110,-0.0230,0.0170,50.0000,22.0393,-0.8400,65.7800,2.3685,-1.5655,2
-0.3728,-0.0196,-10.0160,-0.0060,0.0170,0.0190,49.0000,21.9836,-0.7700,65.9770,2.1245,-1.6067,2
-0.2649,-0.0687,-10.4771,-0.0310,0.0210,0.0080,50.0000,21.9613,-0.9000,66.1690,1.8495,-1.2002,2
-0.2452,-0.0883,-9.2214,-0.0190,-0.0300,0.0030,50.0000,21.9592,-0.9300,66.4110,1.4621,-1.2667,2
-0.2354,-0.0490,-9.3293,-0.0040,-0.0100,0.0130,50.0000,21.9544,-0.7700,66.6070,1.1986,-1.6099,2
-0.2747,-0.0098,-10.2613,-0.0010,0.0300,0.0070,50.0000,21.9773,-0.7500,66.7900,1.2025,-1.5541,2
-0.2354,-0.0687,-10.1828,-0.0160,0.0110,0.0000,50.0000,21.9886,-0.8700,66.9780,1.0258,-1.2784,2
-0.2845,-0.0490,-9.3489,-0.0030,-0.0250,0.0150,50.0000,21.9313,-0.8500,67.1960,0.8265,-1.4254,2
-0.2551,-0.0196,-9.2508,-0.0060,-0.0150,0.0010,50.0000,21.9177,-0.6900,67.3690,0.7888,-1.8404,2
-0.3237,-0.0294,-10.7910,-0.0120,0.0490,0.0080,50.0000,21.9174,-0.7500,67.5330,0.6819,-1.5237,2
-0.2158,-0.0196,-9.9179,-0.0050,-0.0020,0.0000,50.0000,21.9241,-0.9100,67.7280,0.6029,-1.2303,2
-0.2256,-0.0785,-9.0350,-0.0080,-0.0350,0.0100,50.0000,21.9177,-0.7800,67.9430,0.4912,-1.6069,2
-0.2551,0.0392,-9.6530,0.0050,0.0050,0.0040,49.0000,21.9375,-0.6400,68.1020,0.3661,-1.8330,2
-0.2943,-0.0687,-10.2024,0.0000,0.0080,0.0020,50.0000,21.9500,-0.7500,68.2770,0.3834,-1.5121,2
-0.2452,0.0196,-9.6825,0.0000,-0.0040,0.0110,50.0000,21.9707,-0.7600,68.4610,0.3937,-1.5547,2
-0.2845,0.0000,-9.6236,-0.0050,0.0010,-0.0100,49.0000,21.9535,-0.7200,68.6470,0.4200,-1.6852,2
-0.3041,-0.0981,-10.0062,-0.0170,0.0160,0.0070,49.0000,21.9582,-0.7000,68.8110,0.2738,-1.6939,2
-0.3237,-0.0098,-9.9179,0.0000,0.0000,0.0060,49.0000,21.9606,-0.7500,68.9980,0.1270,-1.5995,2
-0.2551,-0.0392,-9.6432,0.0130,-0.0040,-0.0010,49.0000,21.9270,-0.7200,69.1700,0.1470,-1.6881,2
-0.3728,-0.0196,-9.8198,-0.0020,0.0060,0.0000,49.0000,21.9182,-0.7100,69.3480,0.1992,-1.6591,2
-0.2354,-0.0098,-9.4568,0.0030,-0.0150,0.0010,50.0000,21.8711,-0.6700,69.5090,0.1498,-1.7759,2
-0.2452,0.0000,-9.7708,0.0070,0.0050,0.0070,49.0000,21.8801,-0.6300,69.6720,0.1748,-1.7978,2
-0.2551,-0.0589,-9.9375,0.0150,0.0130,0.0040,50.0000,21.9093,-0.6300,69.8180,0.3172,-1.7818,2
-0.2354,-0.0687,-9.7413,-0.0070,-0.0020,-0.0010,50.0000,21.8760,-0.6500,69.9760,0.2893,-1.7939,2
-0.2256,-0.0098,-9.9179,-0.0120,0.0080,0.0050,50.0000,21.8969,-0.6500,70.1260,0.1935,-1.7941,2
-0.2452,0.0490,-9.9179,0.0110,0.0110,0.0030,50.0000,21.9056,-0.6700,70.2930,0.1222,-1.7826,2
-0.3041,0.0000,-9.8885,0.0010,0.0000,-0.0010,50.0000,21.9184,-0.7000,70.4540,0.1854,-1.6694,2
-0.2452,0.0490,-9.2901,0.0020,-0.0380,0.0000,50.0000,21.9745,-0.6700,70.6340,0.0746,-1.7959,2
-0.3335,-0.0490,-9.4372,-0.0010,-0.0140,0.0050,49.0000,21.9801,-0.5500,70.7800,-0.0132,-2.0514,2
-0.3826,0.0000,-10.3888,-0.0020,0.0270,-0.0010,49.0000,21.9878,-0.5700,70.9220,-0.0701,-1.8872,2
-0.3532,0.0294,-10.0062,0.0100,0.0070,0.0090,49.0000,21.9805,-0.6700,71.0720,-0.0274,-1.6481,2
-0.2845,0.0392,-9.3980,0.0120,-0.0250,-0.0010,49.0000,21.9299,-0.6600,71.2480,0.0624,-1.7884,2
-0.3237,-0.0589,-9.5844,-0.0020,-0.0030,-0.0090,49.0000,21.9552,-0.5400,71.3890,0.0733,-2.0602,2
-0.3826,-0.0294,-10.3103,0.0020,0.0340,0.0170,49.0000,21.9807,-0.5500,71.5240,0.0142,-1.9805,2
-0.2943,0.0589,-10.2024,0.0060,0.0090,0.0000,49.0000,21.9715,-0.7100,71.6730,0.0653,-1.6388,2
-0.2845,-0.0294,-9.0546,0.0180,-0.0270,0.0060,49.0000,21.9706,-0.6300,71.8470,0.1977,-1.9115,2
-0.3826,-0.0589,-9.8100,-0.0030,0.0040,0.0060,49.0000,21.9507,-0.5600,71.9810,0.1769,-1.9546,2
-0.3139,0.0294,-9.9179,0.0000,0.0000,0.0010,49.0000,21.9395,-0.5800,72.1240,0.0498,-1.8985,2
-0.2943,-0.0098,-9.7806,0.0060,0.0020,0.0060,50.0000,21.9735,-0.5700,72.2600,0.0514,-1.9204,2
-0.2747,0.0981,-9.8100,0.0030,0.0110,0.0050,49.0000,21.9574,-0.5400,72.4020,0.1351,-1.9861,2
-0.3433,-0.0098,-10.0062,0.0010,0.0130,0.0000,49.0000,21.9633,-0.5800,72.5340,0.1185,-1.9069,2
-0.2551,0.0000,-9.7806,-0.0030,-0.0120,-0.0020,50.0000,21.9928,-0.6400,72.6880,0.1684,-1.8274,2
-0.3237,-0.0196,-10.0062,0.0010,0.0100,0.0100,49.0000,22.0033,-0.6300,72.8340,0.0505,-1.8377,2
-0.2943,0.0589,-9.6923,0.0070,-0.0060,0.0130,49.0000,22.0065,-0.6000,72.9930,0.1045,-1.9140,2
-0.3433,0.0294,-9.8492,-0.0030,-0.0010,-0.0030,49.0000,22.0109,-0.6100,73.1390,0.1358,-1.8368,2
-0.3728,-0.0490,-9.7806,-0.0080,0.0000,0.0030,49.0000,21.9527,-0.6000,73.2980,0.0930,-1.8612,2
-0.3630,0.0000,-9.4078,-0.0100,-0.0180,0.0080,49.0000,21.9400,-0.5200,73.4310,-0.0770,-2.0612,2
-0.3041,-0.0098,-10.1632,-0.0030,0.0250,0.0030,50.0000,21.9137,-0.5400,73.5680,-0.1371,-1.9311,2
-0.2747,-0.0883,-10.0651,0.0160,0.0110,-0.0040,50.0000,21.9394,-0.6200,73.7150,-0.1351,-1.7717,2
-0.3041,0.0000,-9.4372,0.0090,-0.0190,0.0030,50.0000,21.9309,-0.6000,73.8830,0.0236,-1.9474,2
